metric,dataset,model,binarize,ignore,error_rate,bias,max_bias_gap
treatment_equality,compas,LFR,False,True,47.73218142548596,6.062765592419561,
treatment_equality,compas,Reweighing,False,True,32.23542116630669,24.36991918659025,
treatment_equality,compas,GridSearchReduction,False,True,34.50323974082073,15.34416524970086,
treatment_equality,compas,ExponentiatedGradientReduction,False,True,44.97840172786177,8.469017718068534,
treatment_equality,compas,FAGTB,False,True,34.665226781857456,15.841042893187558,
treatment_equality,compas,RejectOptionClassification,False,True,44.600431965442766,1.9222851260936693,
treatment_equality,compas,EqOddsPostprocessing,False,True,37.850971922246224,6.561310314298363,
treatment_equality,compas,CalibratedEqOddsPostprocessing,False,True,31.74946004319653,24.54051383399209,
treatment_equality,compas,JiangNachum,False,True,32.18142548596113,24.04693492347828,
treatment_equality,compas,LFR,False,False,46.92224622030238,0.0307601301390122,
treatment_equality,compas,Reweighing,False,False,31.74946004319653,0.389348025711661,
treatment_equality,compas,GridSearchReduction,False,False,32.34341252699784,26.39166666666667,
treatment_equality,compas,ExponentiatedGradientReduction,False,False,32.50539956803455,9.463833380242049,
treatment_equality,compas,FAGTB,False,False,33.26133909287256,4.470883588931946,
treatment_equality,compas,RejectOptionClassification,False,False,44.3304535637149,2.1275073496891013,
treatment_equality,compas,EqOddsPostprocessing,False,False,35.96112311015118,4.833896175292549,
treatment_equality,compas,CalibratedEqOddsPostprocessing,False,False,33.04535637149027,30.32849503437739,
treatment_equality,compas,JiangNachum,False,False,32.34341252699784,26.39166666666667,
treatment_equality,implicit30,LFR,False,True,53.69203061683926,45.17682937271311,
treatment_equality,implicit30,Reweighing,False,True,27.93786582620441,5.863942609879119,
treatment_equality,implicit30,GridSearchReduction,False,True,34.69158036920305,35.10738288948406,
treatment_equality,implicit30,ExponentiatedGradientReduction,False,True,38.09095002251238,40.32103752524716,
treatment_equality,implicit30,FAGTB,False,True,43.98919405673121,2.35417878688865,
treatment_equality,implicit30,RejectOptionClassification,False,True,31.80999549752363,48.491940719604365,
treatment_equality,implicit30,EqOddsPostprocessing,False,True,38.96893291310221,31.47231049237372,
treatment_equality,implicit30,CalibratedEqOddsPostprocessing,False,True,26.834759117514626,42.96412032149543,
treatment_equality,implicit30,JiangNachum,False,True,26.65466006303467,41.29680365296803,
treatment_equality,implicit30,LFR,False,False,48.60423232778028,3.881617747130608,
treatment_equality,implicit30,Reweighing,False,False,28.68077442593426,22.958318545683976,
treatment_equality,implicit30,GridSearchReduction,False,False,32.102656461053584,51.17329886909295,
treatment_equality,implicit30,ExponentiatedGradientReduction,False,False,32.30526789734354,50.9592521795888,
treatment_equality,implicit30,FAGTB,False,False,40.88248536695183,16.257740445509018,
treatment_equality,implicit30,RejectOptionClassification,False,False,31.900045024763628,47.62943432406519,
treatment_equality,implicit30,EqOddsPostprocessing,False,False,38.24853669518235,32.197276234396824,
treatment_equality,implicit30,CalibratedEqOddsPostprocessing,False,False,26.632147681224662,43.07397178814232,
treatment_equality,implicit30,JiangNachum,False,False,26.632147681224662,43.12285938098587,
treatment_equality,social30,LFR,False,True,46.26627083809088,32.03078710200517,
treatment_equality,social30,Reweighing,False,True,30.554921214889248,44.50205614160559,
treatment_equality,social30,GridSearchReduction,False,True,30.57775747887645,45.45645218151879,
treatment_equality,social30,ExponentiatedGradientReduction,False,True,30.646266270838098,45.1474037743896,
treatment_equality,social30,FAGTB,False,True,38.73030372231104,18.22264405648274,
treatment_equality,social30,RejectOptionClassification,False,True,30.737611326786947,45.155028476422935,
treatment_equality,social30,EqOddsPostprocessing,False,True,31.10299155058233,26.54010040195284,
treatment_equality,social30,CalibratedEqOddsPostprocessing,False,True,30.71477506279973,32.27052049726276,
treatment_equality,social30,JiangNachum,False,True,30.691938798812515,44.919421286247136,
treatment_equality,social30,LFR,False,False,49.9885818680064,0.7336239345822697,
treatment_equality,social30,Reweighing,False,False,29.276090431605382,27.275382638158664,
treatment_equality,social30,GridSearchReduction,False,False,31.2400091345056,50.10775862068966,
treatment_equality,social30,ExponentiatedGradientReduction,False,False,30.23521351906828,40.466946496760045,
treatment_equality,social30,FAGTB,False,False,38.06805206668189,17.761038411556708,
treatment_equality,social30,RejectOptionClassification,False,False,30.09819593514501,36.01466902550494,
treatment_equality,social30,EqOddsPostprocessing,False,False,36.44667732358986,28.676197256752587,
treatment_equality,social30,CalibratedEqOddsPostprocessing,False,False,27.631879424526147,21.25956284153005,
treatment_equality,social30,JiangNachum,False,False,26.855446448960947,20.257418869670857,
demographic_parity,communities,Reweighing,False,True,16.19365609348915,34.59420289855073,
demographic_parity,communities,LFR,False,True,39.565943238731215,0.0,
demographic_parity,communities,PFR,False,True,32.3873121869783,12.243032329988852,
demographic_parity,communities,FairRR,False,True,28.04674457429048,5.5752508361204045,
demographic_parity,communities,ExponentiatedGradientReduction,False,True,27.212020033388985,0.0858416945373474,
demographic_parity,communities,GridSearchReduction,False,True,21.368948247078468,12.254180602006686,
demographic_parity,communities,FAGTB,False,True,17.36227045075125,33.61204013377927,
demographic_parity,communities,RejectOptionClassification,False,True,25.041736227045075,1.5250836120401343,
demographic_parity,communities,EqOddsPostprocessing,False,True,25.37562604340568,17.571906354515054,
demographic_parity,communities,CalibratedEqOddsPostprocessing,False,True,18.36393989983306,50.98104793756968,
demographic_parity,communities,LevEqOpp,False,True,18.36393989983306,20.25752508361204,
demographic_parity,communities,JiangNachum,False,True,29.71619365609349,2.9609810479375693,
demographic_parity,communities,Reweighing,False,False,17.02838063439065,23.581939799331103,
demographic_parity,communities,LFR,False,False,39.565943238731215,0.0,
demographic_parity,communities,PFR,False,False,31.21869782971619,6.639910813823857,
demographic_parity,communities,FairRR,False,False,22.704507512520863,9.568561872909696,
demographic_parity,communities,ExponentiatedGradientReduction,False,False,28.547579298831383,1.418060200668897,
demographic_parity,communities,GridSearchReduction,False,False,21.368948247078468,12.254180602006686,
demographic_parity,communities,FAGTB,False,False,18.86477462437396,29.940914158305464,
demographic_parity,communities,RejectOptionClassification,False,False,26.04340567612688,0.1783723522853941,
demographic_parity,communities,EqOddsPostprocessing,False,False,28.71452420701168,8.901895206243033,
demographic_parity,communities,CalibratedEqOddsPostprocessing,False,False,16.36060100166945,58.30992196209588,
demographic_parity,communities,LevEqOpp,False,False,17.36227045075125,25.599777034559644,
demographic_parity,communities,JiangNachum,False,False,30.05008347245409,2.3812709030100327,
demographic_parity,compas,Reweighing,False,True,32.2354211663067,24.171064195914703,
demographic_parity,compas,LFR,False,True,40.33477321814255,14.87850246101392,
demographic_parity,compas,PFR,False,True,34.179265658747305,24.93309715488795,
demographic_parity,compas,FairRR,False,True,40.87473002159827,9.799186688213634,
demographic_parity,compas,ExponentiatedGradientReduction,False,True,44.816414686825055,1.9075477256730644,
demographic_parity,compas,GridSearchReduction,False,True,34.50323974082073,18.240717114678443,
demographic_parity,compas,FAGTB,False,True,33.747300215982726,19.16866666420134,
demographic_parity,compas,RejectOptionClassification,False,True,32.45140388768899,3.3395336338568447,
demographic_parity,compas,EqOddsPostprocessing,False,True,35.313174946004324,4.320857539774986,
demographic_parity,compas,CalibratedEqOddsPostprocessing,False,True,32.2354211663067,26.531615985681377,
demographic_parity,compas,LevEqOpp,False,True,32.66738660907127,1.8396279326620248,
demographic_parity,compas,JiangNachum,False,True,45.8963282937365,0.9803377746221577,
demographic_parity,compas,Reweighing,False,False,31.749460043196542,9.187415485466277,
demographic_parity,compas,LFR,False,False,46.59827213822895,0.0,
demographic_parity,compas,PFR,False,False,34.23326133909287,28.885388122788143,
demographic_parity,compas,FairRR,False,False,31.695464362850966,8.04806403936636,
demographic_parity,compas,ExponentiatedGradientReduction,False,False,43.84449244060475,0.7865629749608943,
demographic_parity,compas,GridSearchReduction,False,False,34.50323974082073,18.240717114678443,
demographic_parity,compas,FAGTB,False,False,33.26133909287257,6.154075619013105,
demographic_parity,compas,RejectOptionClassification,False,False,34.44924406047516,9.27616730210502,
demographic_parity,compas,EqOddsPostprocessing,False,False,38.498920086393085,2.1167308268341123,
demographic_parity,compas,CalibratedEqOddsPostprocessing,False,False,33.855291576673864,33.416538161432165,
demographic_parity,compas,LevEqOpp,False,False,32.34341252699784,2.891336959831176,
demographic_parity,compas,JiangNachum,False,False,35.58315334773218,0.2790751567640581,
demographic_parity,german,Reweighing,False,True,21.333333333333336,4.963633335184059,
demographic_parity,german,LFR,False,True,20.0,0.0,
demographic_parity,german,PFR,False,True,20.666666666666668,2.7649769585253448,
demographic_parity,german,FairRR,False,True,22.0,3.2979845649880657,
demographic_parity,german,ExponentiatedGradientReduction,False,True,21.666666666666668,3.758814058075621,
demographic_parity,german,GridSearchReduction,False,True,22.0,3.2979845649880657,
demographic_parity,german,FAGTB,False,True,22.33333333333334,6.135139636888565,
demographic_parity,german,RejectOptionClassification,False,True,29.000000000000004,17.839098328799064,
demographic_parity,german,EqOddsPostprocessing,False,True,23.0,0.2498473155293945,
demographic_parity,german,CalibratedEqOddsPostprocessing,False,True,21.333333333333336,7.2289156626506035,
demographic_parity,german,LevEqOpp,False,True,22.33333333333334,1.1715063017045058,
demographic_parity,german,JiangNachum,False,True,22.0,2.376325578812944,
demographic_parity,german,Reweighing,False,False,21.333333333333336,4.963633335184059,
demographic_parity,german,LFR,False,False,20.0,0.0,
demographic_parity,german,PFR,False,False,21.0,1.5601576814169071,
demographic_parity,german,FairRR,False,False,22.0,3.2979845649880657,
demographic_parity,german,ExponentiatedGradientReduction,False,False,21.666666666666668,3.758814058075621,
demographic_parity,german,GridSearchReduction,False,False,22.0,3.2979845649880657,
demographic_parity,german,FAGTB,False,False,22.33333333333334,4.291821664538331,
demographic_parity,german,RejectOptionClassification,False,False,34.333333333333336,6.146243962023201,
demographic_parity,german,EqOddsPostprocessing,False,False,23.33333333333333,1.7322747210038347,
demographic_parity,german,CalibratedEqOddsPostprocessing,False,False,20.666666666666668,2.409638554216864,
demographic_parity,german,LevEqOpp,False,False,22.33333333333334,1.1715063017045058,
demographic_parity,german,JiangNachum,False,False,21.666666666666668,3.581144855921381,
demographic_parity,implicit30,Reweighing,False,True,27.93786582620441,36.02788093872939,
demographic_parity,implicit30,LFR,False,True,45.047276001801,0.186795069178064,
demographic_parity,implicit30,PFR,False,True,26.65466006303468,55.73528806294325,
demographic_parity,implicit30,FairRR,False,True,34.646555605583075,8.967299099469288,
demographic_parity,implicit30,ExponentiatedGradientReduction,False,True,38.76632147681225,1.6997945659874336,
demographic_parity,implicit30,GridSearchReduction,False,True,34.69158036920306,8.321081456238943,
demographic_parity,implicit30,FAGTB,False,True,43.98919405673121,9.741555534417444,
demographic_parity,implicit30,RejectOptionClassification,False,True,32.12516884286357,2.551851857110088,
demographic_parity,implicit30,EqOddsPostprocessing,False,True,39.284106258442144,8.120373095263256,
demographic_parity,implicit30,CalibratedEqOddsPostprocessing,False,True,26.699684826654657,54.99508471389627,
demographic_parity,implicit30,LevEqOpp,False,True,29.761368752814043,14.024456159643462,
demographic_parity,implicit30,JiangNachum,False,True,41.73795587573165,8.61234790449803,
demographic_parity,implicit30,Reweighing,False,False,28.680774425934263,19.589083298634613,
demographic_parity,implicit30,LFR,False,False,54.254840162089145,2.619937747145995,
demographic_parity,implicit30,PFR,False,False,26.94732102656461,57.57535132582922,
demographic_parity,implicit30,FairRR,False,False,30.77442593426385,8.881101591976698,
demographic_parity,implicit30,ExponentiatedGradientReduction,False,False,38.24853669518235,2.2591048398987734,
demographic_parity,implicit30,GridSearchReduction,False,False,34.69158036920306,8.321081456238943,
demographic_parity,implicit30,FAGTB,False,False,40.85997298514182,0.2465857167282203,
demographic_parity,implicit30,RejectOptionClassification,False,False,31.96758217019361,2.230608958010044,
demographic_parity,implicit30,EqOddsPostprocessing,False,False,37.61819000450247,7.9304546340489885,
demographic_parity,implicit30,CalibratedEqOddsPostprocessing,False,False,26.72219720846466,58.18457502702038,
demographic_parity,implicit30,LevEqOpp,False,False,29.82890589824403,14.144990697767806,
demographic_parity,implicit30,JiangNachum,False,False,36.199909950472765,0.4887297265997598,
demographic_parity,social30,Reweighing,False,True,30.55492121488924,2.434618207551853,
demographic_parity,social30,LFR,False,True,50.14843571591688,0.4876329865470652,
demographic_parity,social30,PFR,False,True,30.714775062799728,1.6471617644665648,
demographic_parity,social30,FairRR,False,True,30.69193879881251,2.060000575821264,
demographic_parity,social30,ExponentiatedGradientReduction,False,True,30.646266270838098,1.9629037581517288,
demographic_parity,social30,GridSearchReduction,False,True,30.577757478876457,1.836765520156458,
demographic_parity,social30,FAGTB,False,True,38.73030372231104,0.7458971691708727,
demographic_parity,social30,RejectOptionClassification,False,True,30.6691025348253,1.6788527971352496,
demographic_parity,social30,EqOddsPostprocessing,False,True,31.422699246403283,12.724252131268893,
demographic_parity,social30,CalibratedEqOddsPostprocessing,False,True,31.33135419045444,8.589417323123772,
demographic_parity,social30,LevEqOpp,False,True,30.98881023064627,0.6287926488487527,
demographic_parity,social30,JiangNachum,False,True,32.244804749942915,1.271647019895461,
demographic_parity,social30,Reweighing,False,False,29.276090431605382,13.66609543528124,
demographic_parity,social30,LFR,False,False,51.26741265129024,0.8738713590258105,
demographic_parity,social30,PFR,False,False,26.9467915049098,41.80136920282553,
demographic_parity,social30,FairRR,False,False,29.18474537565654,13.386279681395584,
demographic_parity,social30,ExponentiatedGradientReduction,False,False,30.646266270838098,1.9629037581517288,
demographic_parity,social30,GridSearchReduction,False,False,30.577757478876457,1.836765520156458,
demographic_parity,social30,FAGTB,False,False,38.06805206668189,4.312713507640275,
demographic_parity,social30,RejectOptionClassification,False,False,30.326558575017128,5.683397612511509,
demographic_parity,social30,EqOddsPostprocessing,False,False,35.62457182005024,9.097412684841755,
demographic_parity,social30,CalibratedEqOddsPostprocessing,False,False,27.19799040876912,46.48100186223936,
demographic_parity,social30,LevEqOpp,False,False,28.97921899977164,13.129329873398598,
demographic_parity,social30,JiangNachum,False,False,32.267641013930124,1.097961801352515,
demographic_parity,credit_card_clients,Reweighing,False,True,19.52222222222222,0.9296899637338374,
demographic_parity,credit_card_clients,LFR,False,True,23.033333333333328,0.0,
demographic_parity,credit_card_clients,PFR,False,True,19.566666666666663,1.2620476584673592,
demographic_parity,credit_card_clients,FairRR,False,True,19.55555555555556,0.9932542967518138,
demographic_parity,credit_card_clients,ExponentiatedGradientReduction,False,True,19.633333333333336,0.9219292021444336,
demographic_parity,credit_card_clients,GridSearchReduction,False,True,19.55555555555556,0.9932542967518138,
demographic_parity,credit_card_clients,FAGTB,False,True,18.633333333333336,0.2946625670135594,
demographic_parity,credit_card_clients,RejectOptionClassification,False,True,21.01111111111112,0.7524243140965003,
demographic_parity,credit_card_clients,EqOddsPostprocessing,False,True,19.711111111111112,0.3382706559444962,
demographic_parity,credit_card_clients,CalibratedEqOddsPostprocessing,False,True,20.96666666666667,3.968459279407128,
demographic_parity,credit_card_clients,LevEqOpp,False,True,19.54444444444444,1.5018921475875122,
demographic_parity,credit_card_clients,JiangNachum,False,True,20.62222222222222,1.963965428886788,
demographic_parity,credit_card_clients,Reweighing,False,False,19.52222222222222,0.308582663197729,
demographic_parity,credit_card_clients,LFR,False,False,23.033333333333328,0.0,
demographic_parity,credit_card_clients,PFR,False,False,19.566666666666663,1.6316077341532649,
demographic_parity,credit_card_clients,FairRR,False,False,19.53333333333333,2.0557395143487853,
demographic_parity,credit_card_clients,ExponentiatedGradientReduction,False,False,19.633333333333336,0.9219292021444336,
demographic_parity,credit_card_clients,GridSearchReduction,False,False,19.55555555555556,0.9932542967518138,
demographic_parity,credit_card_clients,FAGTB,False,False,18.8,0.1111143960895622,
demographic_parity,credit_card_clients,RejectOptionClassification,False,False,21.066666666666663,4.023030983916745,
demographic_parity,credit_card_clients,EqOddsPostprocessing,False,False,20.133333333333336,0.5401736439608964,
demographic_parity,credit_card_clients,CalibratedEqOddsPostprocessing,False,False,20.62222222222222,5.7248551324503305,
demographic_parity,credit_card_clients,LevEqOpp,False,False,19.54444444444444,0.4099653106275622,
demographic_parity,credit_card_clients,JiangNachum,False,False,19.15555555555556,0.9654141043834746,
demographic_parity,adult_data_set_race,Reweighing,False,True,19.59748063418518,6.417512217104493,
demographic_parity,adult_data_set_race,LFR,False,True,24.723086947078844,0.0,
demographic_parity,adult_data_set_race,PFR,False,True,21.50148410917252,7.3389764152615635,
demographic_parity,adult_data_set_race,FairRR,False,True,19.67711576051545,7.048351474915393,
demographic_parity,adult_data_set_race,ExponentiatedGradientReduction,False,True,20.668935061174253,0.6534736255075696,
demographic_parity,adult_data_set_race,GridSearchReduction,False,True,21.088829363642947,0.2351340949934416,
demographic_parity,adult_data_set_race,FAGTB,False,True,19.92326069644538,3.935610337088456,
demographic_parity,adult_data_set_race,RejectOptionClassification,False,True,28.80619706073988,4.671563905273807,
demographic_parity,adult_data_set_race,EqOddsPostprocessing,False,True,20.560341707087527,3.198706568602585,
demographic_parity,adult_data_set_race,CalibratedEqOddsPostprocessing,False,True,19.75675088684572,17.110491165779017,
demographic_parity,adult_data_set_race,LevEqOpp,False,True,19.77123000072396,3.011938947201931,
demographic_parity,adult_data_set_race,JiangNachum,False,True,20.227322087888226,6.869108758136783,
demographic_parity,adult_data_set_race,Reweighing,False,False,19.691594874393694,3.693501004911387,
demographic_parity,adult_data_set_race,LFR,False,False,24.723086947078844,0.0,
demographic_parity,adult_data_set_race,PFR,False,False,21.47976543835517,15.260417092765458,
demographic_parity,adult_data_set_race,FairRR,False,False,19.62643886194165,9.115522881164116,
demographic_parity,adult_data_set_race,ExponentiatedGradientReduction,False,False,20.531383479331065,0.6287513737424977,
demographic_parity,adult_data_set_race,GridSearchReduction,False,False,21.088829363642947,0.2351340949934416,
demographic_parity,adult_data_set_race,FAGTB,False,False,19.68435531745457,4.088912159564112,
demographic_parity,adult_data_set_race,RejectOptionClassification,False,False,25.200897705060456,4.847261480124026,
demographic_parity,adult_data_set_race,EqOddsPostprocessing,False,False,21.04539202200825,3.372865926822816,
demographic_parity,adult_data_set_race,CalibratedEqOddsPostprocessing,False,False,19.89430246868892,17.575450164849098,
demographic_parity,adult_data_set_race,LevEqOpp,False,False,19.6988344313328,4.078221340936297,
demographic_parity,adult_data_set_race,JiangNachum,False,False,19.87982335481069,0.4038990425389771,
demographic_parity,adult_data_set_sex,Reweighing,False,True,20.92955911098241,7.360142384366313,
demographic_parity,adult_data_set_sex,LFR,False,True,24.723086947078844,0.0,
demographic_parity,adult_data_set_sex,PFR,False,True,24.30319264461015,3.388252336738072,
demographic_parity,adult_data_set_sex,FairRR,False,True,20.8788822124086,9.32473451844016,
demographic_parity,adult_data_set_sex,ExponentiatedGradientReduction,False,True,22.384710055744584,1.9162109938076155,
demographic_parity,adult_data_set_sex,GridSearchReduction,False,True,23.130384420473472,0.3791412621602097,
demographic_parity,adult_data_set_sex,FAGTB,False,True,23.78918410193296,4.917559547210093,
demographic_parity,adult_data_set_sex,RejectOptionClassification,False,True,26.66328820676175,5.3632612119349385,
demographic_parity,adult_data_set_sex,EqOddsPostprocessing,False,True,21.84898284225005,6.0385981715903165,
demographic_parity,adult_data_set_sex,CalibratedEqOddsPostprocessing,False,True,21.00919423731268,9.515671572446625,
demographic_parity,adult_data_set_sex,LevEqOpp,False,True,21.552161007746328,4.022201096473984,
demographic_parity,adult_data_set_sex,JiangNachum,False,True,24.86063852892203,2.577161795434452,
demographic_parity,adult_data_set_sex,Reweighing,False,False,21.204662274668795,5.598621902318033,
demographic_parity,adult_data_set_sex,LFR,False,False,24.723086947078844,0.0,
demographic_parity,adult_data_set_sex,PFR,False,False,21.47976543835517,23.18375588800812,
demographic_parity,adult_data_set_sex,FairRR,False,False,20.37211322667053,10.647698762714166,
demographic_parity,adult_data_set_sex,ExponentiatedGradientReduction,False,False,22.4860638528922,1.9162109938076155,
demographic_parity,adult_data_set_sex,GridSearchReduction,False,False,23.130384420473472,0.3791412621602097,
demographic_parity,adult_data_set_sex,FAGTB,False,False,22.16028379063202,6.942903297284548,
demographic_parity,adult_data_set_sex,RejectOptionClassification,False,False,25.200897705060456,5.30116342513503,
demographic_parity,adult_data_set_sex,EqOddsPostprocessing,False,False,24.158401505827843,1.4629040597175669,
demographic_parity,adult_data_set_sex,CalibratedEqOddsPostprocessing,False,False,19.65539708969812,25.397849462365592,
demographic_parity,adult_data_set_sex,LevEqOpp,False,False,21.711431260406865,4.299733863224281,
demographic_parity,adult_data_set_sex,JiangNachum,False,False,22.985593281691163,1.3292328732526588,
demographic_parity,acs2017_census,Reweighing,False,True,10.258525852585256,18.098923914043013,
demographic_parity,acs2017_census,LFR,False,True,40.5986431976531,0.0,
demographic_parity,acs2017_census,PFR,False,True,25.95342867620095,9.35435926475372,
demographic_parity,acs2017_census,FairRR,False,True,13.017968463513018,10.692793607139206,
demographic_parity,acs2017_census,ExponentiatedGradientReduction,False,True,18.53226989365603,1.7414678764719471,
demographic_parity,acs2017_census,GridSearchReduction,False,True,16.079941327466084,4.904667808281982,
demographic_parity,acs2017_census,FAGTB,False,True,59.4013568023469,0.0,
demographic_parity,acs2017_census,RejectOptionClassification,False,True,12.697103043637693,4.896610571377496,
demographic_parity,acs2017_census,EqOddsPostprocessing,False,True,11.156949028236152,16.70669025972233,
demographic_parity,acs2017_census,CalibratedEqOddsPostprocessing,False,True,11.326549321598822,22.792003409151164,
demographic_parity,acs2017_census,LevEqOpp,False,True,10.37770443711038,16.15111030450104,
demographic_parity,acs2017_census,JiangNachum,False,True,12.069123579024566,17.507269354114737,
demographic_parity,acs2017_census,Reweighing,False,False,10.350201686835348,15.26899894424356,
demographic_parity,acs2017_census,LFR,False,False,40.5986431976531,0.0,
demographic_parity,acs2017_census,PFR,False,False,26.022185551888523,32.97748330921957,
demographic_parity,acs2017_census,FairRR,False,False,11.285295196186285,10.41827352194858,
demographic_parity,acs2017_census,ExponentiatedGradientReduction,False,False,18.28474514118078,2.344482516112412,
demographic_parity,acs2017_census,GridSearchReduction,False,False,16.079941327466084,4.904667808281982,
demographic_parity,acs2017_census,FAGTB,False,False,59.4013568023469,0.0,
demographic_parity,acs2017_census,RejectOptionClassification,False,False,12.733773377337732,4.5786913571436605,
demographic_parity,acs2017_census,EqOddsPostprocessing,False,False,12.46791345801247,16.26531634821779,
demographic_parity,acs2017_census,CalibratedEqOddsPostprocessing,False,False,11.216538320498714,25.955799049285933,
demographic_parity,acs2017_census,LevEqOpp,False,False,10.23560689402273,18.100372863985704,
demographic_parity,acs2017_census,JiangNachum,False,False,15.387788778877889,0.2003886498227469,
equalized_odds,communities,Reweighing,False,True,16.19365609348915,9.441467883900929,
equalized_odds,communities,LFR,False,True,39.565943238731215,0.0,
equalized_odds,communities,PFR,False,True,32.3873121869783,2.781277077047013,
equalized_odds,communities,FairRR,False,True,16.86143572621035,8.550174923161396,
equalized_odds,communities,ExponentiatedGradientReduction,False,True,16.69449081803005,5.483804396150582,
equalized_odds,communities,GridSearchReduction,False,True,17.36227045075125,5.895312917806217,
equalized_odds,communities,FAGTB,False,True,17.36227045075125,12.407853440498808,
equalized_odds,communities,RejectOptionClassification,False,True,19.03171953255426,5.568841695402687,
equalized_odds,communities,EqOddsPostprocessing,False,True,24.707846410684475,7.5943048124320285,
equalized_odds,communities,CalibratedEqOddsPostprocessing,False,True,17.69616026711185,37.16520911073208,
equalized_odds,communities,LevEqOpp,False,True,18.36393989983306,4.362526086004927,
equalized_odds,communities,JiangNachum,False,True,24.540901502504177,5.7853203339042985,
equalized_odds,communities,Reweighing,False,False,17.02838063439065,3.827482596486647,
equalized_odds,communities,LFR,False,False,39.565943238731215,0.0,
equalized_odds,communities,PFR,False,False,31.21869782971619,3.0284581607668506,
equalized_odds,communities,FairRR,False,False,16.02671118530885,4.750093362663894,
equalized_odds,communities,ExponentiatedGradientReduction,False,False,17.19532554257095,4.559702628346521,
equalized_odds,communities,GridSearchReduction,False,False,17.36227045075125,5.895312917806217,
equalized_odds,communities,FAGTB,False,False,18.86477462437396,10.009483681991329,
equalized_odds,communities,RejectOptionClassification,False,False,20.36727879799665,5.750280144143721,
equalized_odds,communities,EqOddsPostprocessing,False,False,27.712854757929883,3.480605890476411,
equalized_odds,communities,CalibratedEqOddsPostprocessing,False,False,17.02838063439065,43.10951021812085,
equalized_odds,communities,LevEqOpp,False,False,17.36227045075125,1.2427425892181951,
equalized_odds,communities,JiangNachum,False,False,20.03338898163605,1.4239096915178409,
equalized_odds,compas,Reweighing,False,True,32.2354211663067,21.582008575160835,
equalized_odds,compas,LFR,False,True,45.62634989200865,6.151037264689818,
equalized_odds,compas,PFR,False,True,34.179265658747305,22.503569945889588,
equalized_odds,compas,FairRR,False,True,43.25053995680346,5.590371533785963,
equalized_odds,compas,ExponentiatedGradientReduction,False,True,45.95032397408208,7.287313864109597,
equalized_odds,compas,GridSearchReduction,False,True,44.492440604751614,8.347050104330462,
equalized_odds,compas,FAGTB,False,True,33.747300215982726,16.519904908241926,
equalized_odds,compas,RejectOptionClassification,False,True,32.01943844492441,3.8276693413333054,
equalized_odds,compas,EqOddsPostprocessing,False,True,35.043196544276455,1.429966967080294,
equalized_odds,compas,CalibratedEqOddsPostprocessing,False,True,32.289416846652266,22.44591575196104,
equalized_odds,compas,LevEqOpp,False,True,32.66738660907127,1.1381892750999754,
equalized_odds,compas,JiangNachum,False,True,45.8963282937365,0.9395605404028186,
equalized_odds,compas,Reweighing,False,False,31.749460043196542,6.2971274310840695,
equalized_odds,compas,LFR,False,False,48.21814254859611,3.7539720455206473,
equalized_odds,compas,PFR,False,False,34.23326133909287,26.600392779179664,
equalized_odds,compas,FairRR,False,False,31.749460043196542,6.587692050039835,
equalized_odds,compas,ExponentiatedGradientReduction,False,False,44.5464362850972,4.951337789316019,
equalized_odds,compas,GridSearchReduction,False,False,44.492440604751614,8.347050104330462,
equalized_odds,compas,FAGTB,False,False,33.26133909287257,4.557045942977159,
equalized_odds,compas,RejectOptionClassification,False,False,34.55723542116631,7.663781658662533,
equalized_odds,compas,EqOddsPostprocessing,False,False,36.60907127429805,0.9287387205037134,
equalized_odds,compas,CalibratedEqOddsPostprocessing,False,False,34.01727861771058,28.38223193420627,
equalized_odds,compas,LevEqOpp,False,False,32.34341252699784,0.4665914888006273,
equalized_odds,compas,JiangNachum,False,False,34.88120950323974,1.1507666685903937,
equalized_odds,german,Reweighing,False,True,21.333333333333336,9.06316421047678,
equalized_odds,german,LFR,False,True,20.0,0.0,
equalized_odds,german,PFR,False,True,20.666666666666668,3.42879663688912,
equalized_odds,german,FairRR,False,True,22.0,7.180531917396726,
equalized_odds,german,ExponentiatedGradientReduction,False,True,22.0,7.180531917396726,
equalized_odds,german,GridSearchReduction,False,True,22.0,7.180531917396726,
equalized_odds,german,FAGTB,False,True,22.33333333333334,5.135155802699587,
equalized_odds,german,RejectOptionClassification,False,True,32.0,12.035935012274416,
equalized_odds,german,EqOddsPostprocessing,False,True,21.333333333333336,3.644481219755136,
equalized_odds,german,CalibratedEqOddsPostprocessing,False,True,20.0,19.35634328358209,
equalized_odds,german,LevEqOpp,False,True,22.33333333333334,6.354754080360153,
equalized_odds,german,JiangNachum,False,True,21.666666666666668,6.891514576356261,
equalized_odds,german,Reweighing,False,False,21.333333333333336,9.06316421047678,
equalized_odds,german,LFR,False,False,20.0,0.0,
equalized_odds,german,PFR,False,False,21.0,2.6825279801727,
equalized_odds,german,FairRR,False,False,22.0,7.180531917396726,
equalized_odds,german,ExponentiatedGradientReduction,False,False,22.666666666666668,6.33318562207355,
equalized_odds,german,GridSearchReduction,False,False,22.0,7.180531917396726,
equalized_odds,german,FAGTB,False,False,22.33333333333334,6.829848393345939,
equalized_odds,german,RejectOptionClassification,False,False,39.66666666666666,10.107077591548306,
equalized_odds,german,EqOddsPostprocessing,False,False,23.666666666666668,7.229796236892261,
