,metric,binary,ignore,dataset,model,error_rate,global
173,treatment_equality,False,False,compas,FairSSL-LS,32.991360691144706,0.910640846164533
174,treatment_equality,False,False,compas,FairSSL-ST,33.58531317494601,0.6605830148447345
175,treatment_equality,False,False,compas,GerryFairClassifier,53.40172786177105,0.0
176,treatment_equality,False,False,compas,ExponentiatedGradientReduction,34.61123110151189,4.213289370229556
177,treatment_equality,False,False,compas,GridSearchReduction,40.11879049676026,24.79334034457547
178,treatment_equality,False,False,compas,JiangNachum,32.34341252699784,7.276609282723162
179,treatment_equality,False,False,compas,DPAbstention,39.254859611231105,3.862364520969487
180,treatment_equality,True,True,adult_data_set,Fair-SMOTE,27.97364801274162,1.53126458646477
181,treatment_equality,True,True,adult_data_set,FairSSL-CT,37.90632013320785,0.5193806815047136
182,treatment_equality,True,True,adult_data_set,FairSSL-LP,33.75805400709477,1.1659062615173492
183,treatment_equality,True,True,adult_data_set,FairSSL-LS,33.36711793238254,1.0760915307853949
184,treatment_equality,True,True,adult_data_set,FairSSL-ST,33.301961919930505,0.9417785194629076
185,treatment_equality,True,True,adult_data_set,ExponentiatedGradientReduction,22.855281256787094,2.671840500810564
186,treatment_equality,True,True,adult_data_set,GridSearchReduction,22.06616955042351,2.0481408755138117
187,treatment_equality,True,True,adult_data_set,JiangNachum,20.92955911098241,1.0617682421561212
188,treatment_equality,True,False,adult_data_set,Fair-SMOTE,27.495837254760005,2.7268564227097167
189,treatment_equality,True,False,adult_data_set,FairSSL-CT,37.70361253891262,2.8231873326626995
190,treatment_equality,True,False,adult_data_set,FairSSL-LP,34.858466661840296,1.63917683180598
191,treatment_equality,True,False,adult_data_set,FairSSL-LS,34.148990081807,1.6273453390748678
192,treatment_equality,True,False,adult_data_set,FairSSL-ST,33.29472236299139,1.2775193695762188
193,treatment_equality,True,False,adult_data_set,GerryFairClassifier,23.716788532541813,0.1395652462810528
194,treatment_equality,True,False,adult_data_set,ExponentiatedGradientReduction,21.993773981032362,2.767156341942633
195,treatment_equality,True,False,adult_data_set,GridSearchReduction,22.558459422283363,3.815802214734509
196,treatment_equality,True,False,adult_data_set,JiangNachum,19.916021139506256,2.4677819220695967
197,treatment_equality,True,False,adult_data_set,DPAbstention,24.686889162383267,0.0043994482108314
198,treatment_equality,False,True,adult_data_set,Fair-SMOTE,28.791717946861652,0.8763360639029494
199,treatment_equality,False,True,adult_data_set,FairSSL-CT,27.995366683558956,1.0590165313296207
200,treatment_equality,False,True,adult_data_set,FairSSL-LP,30.63056540939695,0.9928768962215728
201,treatment_equality,False,True,adult_data_set,FairSSL-LS,30.391660030406143,0.9760030679069442
202,treatment_equality,False,True,adult_data_set,FairSSL-ST,29.30572648953884,0.8653230675670809
203,treatment_equality,False,True,adult_data_set,ExponentiatedGradientReduction,22.992832838630278,2.971263694950774
204,treatment_equality,False,True,adult_data_set,GridSearchReduction,23.12314486353435,2.851771246075388
205,treatment_equality,False,True,adult_data_set,JiangNachum,20.92955911098241,1.0617682421561212
206,treatment_equality,False,False,adult_data_set,Fair-SMOTE,26.337508144501555,1.3101968992016044
207,treatment_equality,False,False,adult_data_set,FairSSL-CT,26.554694852675013,1.290805013861371
208,treatment_equality,False,False,adult_data_set,FairSSL-LP,28.87859263013104,1.2643505591015485
209,treatment_equality,False,False,adult_data_set,FairSSL-LS,28.51661478317527,1.2273166402923836
210,treatment_equality,False,False,adult_data_set,FairSSL-ST,27.785419532324624,1.2963765763600643
211,treatment_equality,False,False,adult_data_set,GerryFairClassifier,23.608195178455077,0.1158201230725713
212,treatment_equality,False,False,adult_data_set,ExponentiatedGradientReduction,21.94309708245855,3.166092569848733
213,treatment_equality,False,False,adult_data_set,GridSearchReduction,28.893071744009262,6.299474834882751
214,treatment_equality,False,False,adult_data_set,JiangNachum,19.648157532759,1.8774540142007343
215,treatment_equality,False,False,adult_data_set,DPAbstention,24.70136827626149,0.0075485132211137
