,metric,ignore,dataset,model,error_rate,global
642,equalized_odds,True,social30,FairSSL-LS,30.71477506279973,10.851220875640394
643,equalized_odds,True,social30,FairSSL-CT,30.691938798812515,10.68744170841748
644,equalized_odds,True,social30,FairSSL-LP,30.50924868691483,11.653226295843996
645,equalized_odds,True,social30,FairSSL-ST,30.440739894953182,11.497858154999197
646,equalized_odds,True,social30,GridSearchReduction,31.17150034254395,10.874076658212692
647,equalized_odds,True,social30,ExponentiatedGradientReduction,44.78191367892212,3.588191745062061
648,equalized_odds,True,social30,FAGTB,38.730303722311035,6.3174814406164845
649,equalized_odds,True,social30,RejectOptionClassification,40.511532313313545,6.033528397226145
650,equalized_odds,True,social30,EqOddsPostprocessing,31.605389358300982,3.1874202880270817
651,equalized_odds,True,social30,CalibratedEqOddsPostprocessing,31.125827814569533,4.637749535326138
652,equalized_odds,True,social30,JiangNachum,37.565654258963235,6.21453041956726
653,equalized_odds,False,social30,LFR,48.846768668645815,1.1333121209838648
654,equalized_odds,False,social30,Reweighing,29.276090431605382,1.5375835145980177
655,equalized_odds,False,social30,Fair-SMOTE,29.184745375656547,1.3754821390499827
656,equalized_odds,False,social30,FairSSL-LS,29.45878054350308,3.812270103771187
657,equalized_odds,False,social30,FairSSL-CT,28.95638273578443,1.3550760299860396
658,equalized_odds,False,social30,FairSSL-LP,29.504453071477514,3.3717896698260086
659,equalized_odds,False,social30,FairSSL-ST,27.357844256679613,25.2066940435484
660,equalized_odds,False,social30,GridSearchReduction,26.855446448960947,29.46105274101796
661,equalized_odds,False,social30,ExponentiatedGradientReduction,28.887873943822797,3.146323660836223
662,equalized_odds,False,social30,FAGTB,38.06805206668189,2.796253365294399
663,equalized_odds,False,social30,RejectOptionClassification,28.27129481616808,6.775881940947909
664,equalized_odds,False,social30,EqOddsPostprocessing,35.62457182005025,1.148429251176983
665,equalized_odds,False,social30,CalibratedEqOddsPostprocessing,26.786937656999314,30.379310713819187
666,equalized_odds,False,social30,JiangNachum,30.029687143183367,0.8189668536528014
667,equalized_odds,True,social40,LFR,48.50111856823266,0.8582685098197596
668,equalized_odds,True,social40,Reweighing,32.48322147651007,17.81993658562449
669,equalized_odds,True,social40,Fair-SMOTE,32.438478747203575,17.668218551078763
670,equalized_odds,True,social40,FairSSL-LS,35.659955257270695,17.428269145309113
671,equalized_odds,True,social40,FairSSL-CT,33.803131991051444,17.625656994038973
672,equalized_odds,True,social40,FairSSL-LP,35.659955257270695,17.428269145309113
673,equalized_odds,True,social40,FairSSL-ST,35.659955257270695,17.428269145309113
674,equalized_odds,True,social40,GridSearchReduction,32.259507829977636,17.405613851333285
675,equalized_odds,True,social40,ExponentiatedGradientReduction,49.17225950782998,6.298596815764252
676,equalized_odds,True,social40,FAGTB,39.977628635346754,7.9071131375821055
677,equalized_odds,True,social40,RejectOptionClassification,45.01118568232663,6.1241493903419695
678,equalized_odds,True,social40,EqOddsPostprocessing,32.192393736017905,2.466025028957425
679,equalized_odds,True,social40,CalibratedEqOddsPostprocessing,31.096196868008946,5.466405601550292
680,equalized_odds,True,social40,JiangNachum,38.74720357941834,8.475424226112771
681,equalized_odds,False,social40,LFR,49.53020134228188,0.0
682,equalized_odds,False,social40,Reweighing,28.299776286353477,1.114029250175694
683,equalized_odds,False,social40,Fair-SMOTE,28.232662192393732,0.9350331351951652
684,equalized_odds,False,social40,FairSSL-LS,35.659955257270695,17.428269145309113
685,equalized_odds,False,social40,FairSSL-CT,29.574944071588376,1.1924109551650797
686,equalized_odds,False,social40,FairSSL-LP,35.659955257270695,17.428269145309113
687,equalized_odds,False,social40,FairSSL-ST,35.659955257270695,17.428269145309113
688,equalized_odds,False,social40,GridSearchReduction,24.854586129753926,46.15805243745845
689,equalized_odds,False,social40,ExponentiatedGradientReduction,28.545861297539147,1.938730206578923
690,equalized_odds,False,social40,FAGTB,38.23266219239374,3.682733880138611
691,equalized_odds,False,social40,RejectOptionClassification,27.47203579418344,4.521550068929131
692,equalized_odds,False,social40,EqOddsPostprocessing,38.12080536912752,1.8268131547772737
